交易標的,土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,真實單價(元/平方公尺),交易年,交易月,建築完成年,屋齡,移轉層次_num,總樓層數_num,是否為頂樓,土地筆數,建物棟數,車位數,鄉鎮市區_中區,鄉鎮市區_北區,鄉鎮市區_北屯區,鄉鎮市區_南區,鄉鎮市區_南屯區,鄉鎮市區_后里區,鄉鎮市區_外埔區,鄉鎮市區_大安區,鄉鎮市區_大甲區,鄉鎮市區_大肚區,鄉鎮市區_大里區,鄉鎮市區_大雅區,鄉鎮市區_太平區,鄉鎮市區_新社區,鄉鎮市區_東勢區,鄉鎮市區_東區,鄉鎮市區_梧棲區,鄉鎮市區_沙鹿區,鄉鎮市區_清水區,鄉鎮市區_潭子區,鄉鎮市區_烏日區,鄉鎮市區_石岡區,鄉鎮市區_神岡區,鄉鎮市區_西區,鄉鎮市區_西屯區,鄉鎮市區_豐原區,鄉鎮市區_霧峰區,鄉鎮市區_龍井區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_其他,建物型態_華廈(10層含以下有電梯),建物型態_透天厝,主要用途_住商用,主要用途_住家用,主要用途_其他,主要用途_商業用,主要用途_辦公用,主要建材_其他,主要建材_加強磚造,主要建材_鋼筋混凝土造,主要建材_鋼骨鋼筋混凝土造、鋼筋混凝土造,車位類別_一樓平面,車位類別_其他,車位類別_升降平面,車位類別_升降機械,車位類別_坡道平面,車位類別_坡道機械,車位類別_塔式車位,使用分區_一般農業區,使用分區_住,使用分區_其他,使用分區_商,使用分區_山坡地保育區,使用分區_工,使用分區_工業區,使用分區_特定農業區,使用分區_農,使用分區_都市：其他:住宅區,使用分區_都市：其他:保護區,使用分區_都市：其他:第一之二種住宅區,使用分區_都市：其他:第一種新市政中心專用區,使用分區_都市：其他:第三種新市政中心專用區,使用分區_都市：其他:第三種遊憩區,使用分區_都市：其他:第二種住宅區,使用分區_都市：其他:第二種創新研發專用區,使用分區_都市：其他:第五種新市政中心專用區,使用分區_都市：其他:第八種新市政中心專用區,使用分區_都市：其他:第六種新市政中心專用區,使用分區_都市：其他:第四種新市政中心專用區,使用分區_都市：其他:道路用地,使用分區_都市：其他:風景區,使用分區_鄉村區
房地(土地+建物)+車位,57.5,100.43,2,1,1,1,1,14020000.0,146665,13.02,1200000.0,50.92,0.0,6.22,1,146665.14128818212,2021,3,2025.0,0.0,11.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,9.13,171.07999999999998,3,2,2,1,1,23120000.0,152447,32.54,2000000.0,83.63,0.0,6.81,1,152446.94673018623,2021,3,2025.0,0.0,9.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,7.29,142.71,2,2,1,1,1,20790000.0,168739,32.54,2200000.0,65.77,0.0,6.21,1,168739.2212035944,2021,3,2025.0,0.0,22.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,5.25,92.34,1,1,1,1,1,13210000.0,151412,13.02,1200000.0,45.64,0.0,6.24,1,151412.0020171457,2021,3,2025.0,0.0,12.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,6.08,105.1,2,1,1,1,0,15130000.0,152368,13.02,1100000.0,54.59,0.0,5.52,1,152367.506516073,2021,3,2025.0,0.0,5.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,5.48,95.96000000000001,2,1,1,1,1,13480000.0,145647,13.02,1400000.0,47.86,0.0,6.23,1,145647.45599228356,2021,3,2025.0,0.0,15.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,5.58,97.77,2,1,1,1,1,14580000.0,157876,13.02,1200000.0,49.17,0.0,6.16,1,157876.10619469028,2021,3,2025.0,0.0,13.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,6.08,124.62,2,1,1,1,1,17200000.0,163988,32.54,2100000.0,54.59,0.0,5.52,1,163987.8366637706,2021,3,2025.0,0.0,28.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,5.75,100.43,2,1,1,1,1,14000000.0,146436,13.02,1200000.0,50.92,0.0,6.22,1,146436.33451550163,2021,3,2025.0,0.0,8.0,31.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,9.96,128.53,2,1,1,1,1,7350000.0,60547,26.13,1150000.0,61.67,2.94,4.75,1,60546.875,2021,3,2024.0,0.0,23.0,24.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,13.39,164.87,3,1,2,1,1,9150000.0,58022,26.13,1100000.0,81.16,4.63,8.13,1,58022.19979818365,2021,3,2024.0,0.0,9.0,24.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,30.8,193.97,3,2,2,1,1,24620000.0,138842,28.89,1700000.0,100.6,0.0,10.16,1,138841.77368548585,2021,3,2025.0,0.0,3.0,23.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.79,255.54,3,2,3,1,1,35860000.0,161204,52.94,3200000.0,120.65,0.0,15.3,1,161204.34353405726,2021,3,2025.0,0.0,5.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,256.37,3,2,3,1,1,36770000.0,163545,52.94,3500000.0,118.92,0.0,17.58,1,163545.19982303496,2021,3,2025.0,0.0,6.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,256.37,3,2,2,1,1,35580000.0,158187,52.94,3400000.0,118.92,0.0,17.58,1,158187.09138278523,2021,3,2025.0,0.0,7.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,261.23,3,2,3,1,1,36500000.0,161710,57.78,3600000.0,119.82,0.0,16.69,1,161710.49397886457,2021,3,2025.0,0.0,7.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.79,253.44,3,2,3,1,1,34940000.0,156409,50.83,3250000.0,120.65,0.0,15.3,1,156408.86432061595,2021,3,2025.0,0.0,7.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,256.38,3,2,3,1,1,36710000.0,162751,52.94,3600000.0,119.82,0.0,16.69,1,162750.6881635863,2021,3,2025.0,0.0,9.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,30.8,215.9,3,2,2,1,1,26500000.0,142061,50.83,3050000.0,100.6,0.0,10.16,1,142060.94384200644,2021,3,2025.0,0.0,10.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,254.27999999999997,3,2,3,1,1,36590000.0,163873,50.83,3250000.0,119.82,0.0,16.69,1,163873.18751536004,2021,3,2025.0,0.0,11.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.79,255.54,3,2,3,1,1,35730000.0,160563,52.94,3200000.0,120.65,0.0,15.3,1,160562.68509378086,2021,3,2025.0,0.0,11.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,30.8,215.9,3,2,2,1,1,26860000.0,144242,50.83,3050000.0,100.6,0.0,10.16,1,144241.8367965106,2021,3,2025.0,0.0,11.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,256.37,3,2,3,1,1,36120000.0,160842,52.94,3400000.0,118.92,0.0,17.58,1,160841.56712382636,2021,3,2025.0,0.0,12.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.79,255.54,3,2,2,1,1,36600000.0,164857,52.94,3200000.0,120.65,0.0,15.3,1,164856.8608094768,2021,3,2025.0,0.0,12.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.79,255.54,3,2,3,1,1,37050000.0,165597,52.94,3500000.0,120.65,0.0,15.3,1,165597.23593287266,2021,3,2025.0,0.0,13.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,256.37,4,2,2,1,1,37670000.0,168461,52.94,3400000.0,118.92,0.0,17.58,1,168460.8956397778,2021,3,2025.0,0.0,15.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,256.38,3,2,3,1,1,37800000.0,169092,52.94,3400000.0,119.82,0.0,16.69,1,169091.6240660637,2021,3,2025.0,0.0,15.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,256.38,3,2,2,1,1,37280000.0,166536,52.94,3400000.0,119.82,0.0,16.69,1,166535.58788832088,2021,3,2025.0,0.0,16.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,254.26999999999998,3,2,2,1,1,36500000.0,163439,50.83,3250000.0,118.92,0.0,17.58,1,163438.8517499017,2021,3,2025.0,0.0,17.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.96,256.38,4,2,2,1,1,37300000.0,166634,52.94,3400000.0,119.82,0.0,16.69,1,166633.89697208023,2021,3,2025.0,0.0,17.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.79,255.54,3,2,3,1,1,36370000.0,161747,52.94,3600000.0,120.65,0.0,15.3,1,161747.2852912142,2021,3,2025.0,0.0,17.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.79,255.54,3,2,2,1,1,37620000.0,167917,52.94,3600000.0,120.65,0.0,15.3,1,167917.07798617968,2021,3,2025.0,0.0,19.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,37.79,260.4,2,2,3,1,1,37580000.0,168690,57.78,3400000.0,120.65,0.0,15.3,1,168690.15891817198,2021,3,2025.0,0.0,22.0,23.0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,18.2,188.88,3,2,2,1,1,17350000.0,108899,49.76,2200000.0,82.91,0.0,8.13,1,108898.79240943071,2021,3,2025.0,0.0,10.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,13.54,153.91,3,2,2,1,1,12630000.0,90916,28.74,1250000.0,77.06,0.0,7.39,1,90916.35375888791,2021,3,2025.0,0.0,23.0,24.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,13.54,153.95,3,2,2,1,1,12130000.0,86894,28.74,1250000.0,77.06,0.0,7.43,1,86894.01804967655,2021,3,2025.0,0.0,15.0,24.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,18.2,188.88,3,2,2,1,1,18150000.0,109977,49.76,2850000.0,82.91,0.0,8.13,1,109976.99827487061,2021,3,2025.0,0.0,11.0,19.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,13.94,168.53,3,1,2,1,1,8490000.0,51896,26.13,1100000.0,81.24,2.94,11.69,1,51896.06741573034,2021,3,2024.0,0.0,5.0,24.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,9.96,128.53,2,1,1,1,1,7120000.0,58789,26.13,1100000.0,61.67,2.94,4.75,1,58789.0625,2021,3,2024.0,0.0,16.0,24.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,17.04,224.94,3,1,2,1,1,13300000.0,64860,52.26,2100000.0,99.98,1.48,14.31,1,64859.856381746584,2021,3,2024.0,0.0,12.0,24.0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,10.29,130.8,2,1,1,1,1,8840000.0,73469,26.13,1150000.0,63.88,1.64,4.95,1,73468.99780261774,2021,3,2024.0,0.0,24.0,24.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,27.0,129.2,3,2,2,1,1,6560000.0,52927,26.04,1100000.0,63.13,0.0,5.76,1,52927.491275688255,2021,3,2025.0,0.0,3.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物)+車位,19.93,102.3,2,2,1,1,1,5200000.0,53763,26.04,1100000.0,45.4,0.0,5.49,1,53763.44086021506,2021,3,2025.0,0.0,3.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物)+車位,20.73,105.41,2,2,1,1,1,5300000.0,52917,26.04,1100000.0,47.13,0.0,5.86,1,52916.719163411864,2021,3,2025.0,0.0,4.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物)+車位,27.0,129.2,3,2,2,1,1,6620000.0,53509,26.04,1100000.0,63.13,0.0,5.76,1,53509.11205893757,2021,3,2025.0,0.0,4.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物)+車位,20.21,103.38,2,2,1,1,1,5150000.0,52366,26.04,1100000.0,46.25,0.0,5.39,1,52366.175329712954,2021,3,2025.0,0.0,4.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物)+車位,30.99,144.70999999999998,3,2,2,1,1,7560000.0,54437,26.04,1100000.0,71.51,0.0,7.68,1,54436.67312715935,2021,3,2025.0,0.0,6.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物)+車位,27.0,129.2,3,2,2,1,1,6960000.0,55836,26.04,1200000.0,63.13,0.0,5.76,1,55835.59519193486,2021,3,2025.0,0.0,7.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物)+車位,20.21,103.38,2,2,1,1,1,5300000.0,54306,26.04,1100000.0,46.25,0.0,5.39,1,54305.66330488751,2021,3,2025.0,0.0,7.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物)+車位,27.07,129.73,3,2,2,1,1,6820000.0,55164,26.04,1100000.0,63.19,0.0,6.06,1,55164.432442858524,2021,3,2025.0,0.0,8.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物)+車位,20.73,105.41,2,2,1,1,1,5700000.0,56696,26.04,1200000.0,47.13,0.0,5.86,1,56696.48481794129,2021,3,2025.0,0.0,11.0,13.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
